ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10483997,HZ223686,04/12/2016 08:00:00 AM,031XX N KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2521,025,31,19,07,1144482,1920695,2016,04/19/2016 03:49:57 PM,41.938404953,-87.744408001,"(41.938404953, -87.744408001)"
10483384,HZ222986,04/12/2016 08:05:00 AM,051XX S ABERDEEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0934,009,16,61,07,,,2016,04/19/2016 03:49:57 PM,,,
10483631,HZ223168,04/12/2016 09:00:00 AM,023XX W HURON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1221,012,1,24,07,1160739,1904614,2016,04/26/2016 03:51:53 PM,41.893955512,-87.685106379,"(41.893955512, -87.685106379)"
10483427,HZ222995,04/12/2016 10:00:00 AM,013XX N ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1423,014,26,24,07,,,2016,04/19/2016 03:49:57 PM,,,
10513723,HZ254953,04/12/2016 10:40:00 AM,098XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2223,022,21,73,07,1172709,1839753,2016,05/09/2016 03:49:38 PM,41.715713748,-87.643057853,"(41.715713748, -87.643057853)"
10483383,HZ223038,04/12/2016 12:00:00 PM,031XX N RUTHERFORD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2511,025,36,18,07,,,2016,04/19/2016 03:49:57 PM,,,
10483830,HZ223392,04/12/2016 02:00:00 PM,065XX S ALBANY AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0831,008,15,66,07,1156843,1861146,2016,04/19/2016 03:49:57 PM,41.774753994,-87.700591103,"(41.774753994, -87.700591103)"
10483739,HZ223372,04/12/2016 03:20:00 PM,099XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2232,022,34,73,07,1172066,1838946,2016,04/19/2016 03:49:57 PM,41.713513343,-87.645436442,"(41.713513343, -87.645436442)"
10484041,HZ223774,04/12/2016 04:00:00 PM,040XX N ELSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1723,017,39,16,07,1151155,1926459,2016,04/19/2016 03:49:57 PM,41.954093396,-87.719731375,"(41.954093396, -87.719731375)"
10483898,HZ223657,04/12/2016 06:26:00 PM,034XX N ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1922,019,44,6,07,1165045,1922811,2016,04/19/2016 03:49:57 PM,41.943798856,-87.668773982,"(41.943798856, -87.668773982)"
10484057,HZ223777,04/12/2016 06:30:00 PM,039XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1122,011,28,26,07,1150216,1898398,2016,04/22/2016 03:50:05 PM,41.877109797,-87.723916284,"(41.877109797, -87.723916284)"
10484038,HZ223784,04/12/2016 07:00:00 PM,102XX S LOWE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2232,022,34,73,07,1173776,1837073,2016,04/19/2016 03:49:57 PM,41.708335899,-87.639229114,"(41.708335899, -87.639229114)"
10484230,HZ223983,04/12/2016 07:00:00 PM,079XX S MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0612,006,17,71,07,1171024,1852167,2016,04/19/2016 03:49:57 PM,41.749816411,-87.64886757,"(41.749816411, -87.64886757)"
10484453,HZ224095,04/12/2016 07:00:00 PM,051XX S CORNELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",false,false,0234,002,4,41,07,1187876,1871374,2016,04/19/2016 03:49:57 PM,41.802137533,-87.58650411,"(41.802137533, -87.58650411)"
10486273,HZ226148,04/12/2016 08:00:00 PM,048XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1533,015,28,25,07,1144224,1899588,2016,04/19/2016 03:49:57 PM,41.880489945,-87.745887499,"(41.880489945, -87.745887499)"
10484590,HZ224198,04/12/2016 09:00:00 PM,021XX N SHEFFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,true,false,1812,018,43,7,07,1169279,1914437,2016,05/23/2016 03:48:54 PM,41.920729074,-87.653455926,"(41.920729074, -87.653455926)"
10485099,HZ225003,04/12/2016 09:00:00 PM,053XX S TALMAN AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0923,009,14,63,07,1159613,1869071,2016,04/19/2016 03:49:57 PM,41.796444913,-87.690219334,"(41.796444913, -87.690219334)"
10484275,HZ224001,04/13/2016 12:00:00 AM,081XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0411,004,8,45,07,1188340,1851428,2016,04/20/2016 03:55:16 PM,41.747393001,-87.585438607,"(41.747393001, -87.585438607)"
10484405,HZ224015,04/13/2016 12:01:00 AM,007XX E 77TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0624,006,6,69,07,1182405,1854114,2016,04/20/2016 03:55:16 PM,41.754903173,-87.607102832,"(41.754903173, -87.607102832)"
10484360,HZ224010,04/13/2016 12:01:00 AM,050XX N NORMANDY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1613,016,41,10,07,1130913,1933047,2016,05/13/2016 03:49:34 PM,41.972545139,-87.793992297,"(41.972545139, -87.793992297)"
10484701,HZ224450,04/13/2016 12:01:00 AM,027XX W FLOURNOY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,1135,011,2,27,07,1158309,1896923,2016,04/20/2016 03:55:16 PM,41.872900723,-87.694241348,"(41.872900723, -87.694241348)"
10484994,HZ224575,04/13/2016 12:01:00 AM,027XX N ALBANY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1411,014,35,22,07,1155235,1918116,2016,04/20/2016 03:55:16 PM,41.931118476,-87.70495754,"(41.931118476, -87.70495754)"
10489610,HZ230454,04/13/2016 12:01:00 AM,026XX N GREENVIEW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,false,false,1932,019,32,7,07,1165868,1917745,2016,04/21/2016 03:49:53 PM,41.92987994,-87.665893996,"(41.92987994, -87.665893996)"
10484747,HZ224384,04/13/2016 12:30:00 AM,005XX N MONTICELLO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,false,false,1122,011,27,23,07,1151953,1903473,2016,04/20/2016 03:55:16 PM,41.891002109,-87.717404738,"(41.891002109, -87.717404738)"
10486773,HZ226628,04/13/2016 01:00:00 AM,050XX W GLADYS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,true,1533,015,28,25,07,1142912,1897873,2016,05/13/2016 03:49:34 PM,41.875808313,-87.750747843,"(41.875808313, -87.750747843)"
10489727,HZ223988,04/13/2016 05:30:00 AM,046XX S SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0821,008,14,58,07,1155158,1873698,2016,04/21/2016 03:49:53 PM,41.809232338,-87.706432579,"(41.809232338, -87.706432579)"
10484328,HZ223995,04/13/2016 06:15:00 AM,052XX S TALMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0923,009,14,63,07,1159595,1869776,2016,04/20/2016 03:55:16 PM,41.798379895,-87.690266001,"(41.798379895, -87.690266001)"
10484402,HZ224004,04/13/2016 06:30:00 AM,057XX S MOZART ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0824,008,16,63,07,1158356,1866476,2016,04/26/2016 03:51:53 PM,41.789349591,-87.694899561,"(41.789349591, -87.694899561)"
10484569,HZ224006,04/13/2016 06:40:00 AM,053XX S ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0923,009,14,63,07,1159944,1869154,2016,04/21/2016 03:49:53 PM,41.796665874,-87.68900324,"(41.796665874, -87.68900324)"
10484784,HZ224586,04/13/2016 06:50:00 AM,061XX S RHODES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0313,003,20,42,07,1180958,1864406,2016,04/20/2016 03:55:16 PM,41.783178859,-87.612089341,"(41.783178859, -87.612089341)"
10485087,HZ225002,04/13/2016 07:00:00 AM,062XX S MAY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,0712,007,16,68,07,1169720,1863456,2016,04/20/2016 03:55:16 PM,41.78082323,-87.653318937,"(41.78082323, -87.653318937)"
10484858,HZ224703,04/13/2016 08:30:00 AM,003XX N CLINTON ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,false,false,1214,012,42,28,07,1172675,1902213,2016,04/20/2016 03:55:16 PM,41.887111202,-87.641340714,"(41.887111202, -87.641340714)"
10485093,HZ225024,04/13/2016 09:00:00 AM,043XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0215,002,3,38,07,1176995,1876348,2016,04/20/2016 03:55:16 PM,41.816039143,-87.626258734,"(41.816039143, -87.626258734)"
10484702,HZ224490,04/13/2016 01:30:00 PM,022XX W 50TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0931,009,16,63,07,1162142,1871141,2016,04/20/2016 03:55:16 PM,41.80207296,-87.680887615,"(41.80207296, -87.680887615)"
10484685,HZ224465,04/13/2016 01:50:00 PM,053XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0923,009,14,63,07,1161276,1869265,2016,04/20/2016 03:55:16 PM,41.796942971,-87.684115567,"(41.796942971, -87.684115567)"
10484831,HZ224742,04/13/2016 02:00:00 PM,031XX W PERSHING RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,false,false,0921,009,14,58,07,1156143,1878585,2016,04/20/2016 03:55:16 PM,41.822623128,-87.702688201,"(41.822623128, -87.702688201)"
10486115,HZ224626,04/13/2016 03:00:00 PM,008XX W 83RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0613,006,21,71,07,1172162,1849817,2016,04/20/2016 03:55:16 PM,41.743342785,-87.644766371,"(41.743342785, -87.644766371)"
10494087,HZ234841,04/13/2016 04:30:00 PM,036XX W 84TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,true,false,0834,008,18,70,07,,,2016,05/23/2016 03:48:54 PM,,,
10484829,HZ224741,04/13/2016 05:00:00 PM,049XX W ARTHINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1533,015,24,25,07,1143797,1895517,2016,04/20/2016 03:55:16 PM,41.869326623,-87.747557439,"(41.869326623, -87.747557439)"
10484998,HZ224932,04/13/2016 06:00:00 PM,048XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1533,015,28,25,07,1144183,1899224,2016,04/20/2016 03:55:16 PM,41.879491854,-87.746047195,"(41.879491854, -87.746047195)"
10485607,HZ225397,04/13/2016 06:00:00 PM,014XX W 46TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0924,009,3,61,07,1167674,1874250,2016,04/20/2016 03:55:16 PM,41.810487382,-87.660510241,"(41.810487382, -87.660510241)"
10485743,HZ225483,04/13/2016 06:30:00 PM,034XX N BROADWAY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1925,019,44,6,07,1171371,1923107,2016,04/20/2016 03:55:16 PM,41.944474154,-87.645513974,"(41.944474154, -87.645513974)"
10485434,HZ225335,04/13/2016 08:00:00 PM,075XX S MICHIGAN AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,0623,006,6,69,07,1178465,1854960,2016,04/20/2016 03:55:16 PM,41.757315052,-87.621516044,"(41.757315052, -87.621516044)"
10485455,HZ225293,04/13/2016 08:00:00 PM,086XX W SUMMERDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,1614,016,41,76,07,1117810,1934240,2016,04/20/2016 03:55:16 PM,41.976035125,-87.842150546,"(41.976035125, -87.842150546)"
10485654,HZ225300,04/13/2016 08:30:00 PM,022XX N LAMON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,2522,025,31,19,07,1143363,1914349,2016,05/13/2016 03:49:34 PM,41.921011923,-87.748679663,"(41.921011923, -87.748679663)"
10485948,HZ225657,04/13/2016 08:30:00 PM,052XX S KEELER AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,false,false,0815,008,23,62,07,1149253,1869549,2016,04/20/2016 03:55:16 PM,41.797963022,-87.728198426,"(41.797963022, -87.728198426)"
10485108,HZ224993,04/13/2016 08:48:00 PM,071XX S ABERDEEN ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,false,false,0733,007,17,68,07,1170217,1857460,2016,04/20/2016 03:55:16 PM,41.764358671,-87.651671074,"(41.764358671, -87.651671074)"
10485203,HZ225021,04/13/2016 09:00:00 PM,016XX N ARTESIAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,true,1434,014,1,24,07,1159781,1910812,2016,04/20/2016 03:55:16 PM,41.910983133,-87.688453686,"(41.910983133, -87.688453686)"
10485454,HZ225336,04/13/2016 09:00:00 PM,030XX N MONITOR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2514,025,30,19,07,1136850,1919709,2016,04/20/2016 03:55:16 PM,41.935839712,-87.772481442,"(41.935839712, -87.772481442)"
10488949,HZ229605,04/13/2016 09:00:00 PM,004XX W 80TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0621,006,17,44,07,1174693,1851876,2016,04/21/2016 03:49:53 PM,41.748936991,-87.635431484,"(41.748936991, -87.635431484)"
10485488,HZ225087,04/13/2016 09:57:00 PM,003XX E 47TH ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0215,002,3,38,07,1179016,1873926,2016,04/21/2016 03:49:53 PM,41.809347098,-87.618919216,"(41.809347098, -87.618919216)"
10485923,HZ225601,04/13/2016 10:30:00 PM,080XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0623,006,6,44,07,1178991,1851660,2016,06/01/2017 03:51:29 PM,41.748247518,-87.619688662,"(41.748247518, -87.619688662)"
10485269,HZ225180,04/13/2016 11:18:00 PM,016XX S KARLOV AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,1012,010,24,29,07,1149324,1891435,2016,04/20/2016 03:55:16 PM,41.858019837,-87.727371944,"(41.858019837, -87.727371944)"
10485815,HZ225458,04/13/2016 11:30:00 PM,037XX N LOCKWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1634,016,38,15,07,1140356,1924559,2016,04/21/2016 03:49:53 PM,41.949084925,-87.759477106,"(41.949084925, -87.759477106)"
10487480,HZ227597,04/14/2016 12:00:00 AM,059XX S CALUMET AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0232,002,20,40,07,1179496,1865781,2016,04/21/2016 03:51:58 PM,41.786985519,-87.617407489,"(41.786985519, -87.617407489)"
10485453,HZ225299,04/14/2016 12:01:00 AM,012XX N NOBLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1433,014,1,24,07,1166822,1908584,2016,04/21/2016 03:51:58 PM,41.904721178,-87.662651579,"(41.904721178, -87.662651579)"
10486163,HZ225883,04/14/2016 12:01:00 AM,030XX N LAWNDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2523,025,35,21,07,1151195,1920214,2016,04/21/2016 03:51:58 PM,41.936955851,-87.71974867,"(41.936955851, -87.71974867)"
10485441,HZ225305,04/14/2016 06:00:00 AM,046XX W 83RD PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,false,false,0834,008,18,70,07,1147165,1848882,2016,04/21/2016 03:51:58 PM,41.741289354,-87.736381622,"(41.741289354, -87.736381622)"
10486529,HZ225265,04/14/2016 06:18:00 AM,052XX S WHIPPLE ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0923,009,14,63,07,1156934,1869674,2016,04/21/2016 03:51:58 PM,41.798154206,-87.700027237,"(41.798154206, -87.700027237)"
10485446,HZ225270,04/14/2016 06:30:00 AM,045XX S EMERALD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0925,009,11,61,07,1172062,1874723,2016,05/04/2016 03:46:16 PM,41.811689944,-87.644401687,"(41.811689944, -87.644401687)"
10485997,HZ225738,04/14/2016 08:00:00 AM,094XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0634,006,6,49,07,1177960,1842246,2016,04/21/2016 03:51:58 PM,41.722437735,-87.623750976,"(41.722437735, -87.623750976)"
10487277,HZ227298,04/14/2016 09:30:00 AM,032XX W WILSON AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,1724,017,33,14,07,1153795,1930339,2016,04/21/2016 03:51:58 PM,41.964688089,-87.709922582,"(41.964688089, -87.709922582)"
10486772,HZ226585,04/14/2016 09:55:00 AM,010XX N MENARD AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1511,015,29,25,07,1137499,1906415,2016,04/21/2016 03:51:58 PM,41.899347771,-87.770416965,"(41.899347771, -87.770416965)"
10490396,HZ231126,04/14/2016 02:00:00 PM,058XX N GLENWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2013,020,48,77,07,1165916,1939175,2016,04/21/2016 03:51:58 PM,41.988683713,-87.665103512,"(41.988683713, -87.665103512)"
10486154,HZ225750,04/14/2016 02:15:00 PM,046XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2533,025,37,25,07,1145011,1910225,2016,04/21/2016 03:51:58 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
10486940,HZ226640,04/14/2016 03:00:00 PM,073XX S DANTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0324,003,5,43,07,1187143,1856592,2016,04/21/2016 03:51:58 PM,41.761591971,-87.589661133,"(41.761591971, -87.589661133)"
10486441,HZ226263,04/14/2016 06:00:00 PM,038XX W ROOSEVELT RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,1011,010,24,29,07,1151170,1894442,2016,04/21/2016 03:51:58 PM,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
10486708,HZ226611,04/14/2016 06:00:00 PM,018XX S RUBLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1235,012,25,31,07,1172100,1891364,2016,04/21/2016 03:51:58 PM,41.857353487,-87.643772315,"(41.857353487, -87.643772315)"
10487037,HZ226867,04/14/2016 08:00:00 PM,058XX W DIVERSEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2514,025,30,19,07,1137064,1918019,2016,04/21/2016 03:51:58 PM,41.931198325,-87.771735647,"(41.931198325, -87.771735647)"
10488088,HZ228262,04/14/2016 08:30:00 PM,001XX S AUSTIN BLVD,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,ALLEY,false,false,1513,015,29,25,07,1136410,1898789,2016,04/21/2016 03:51:58 PM,41.878440567,-87.774599297,"(41.878440567, -87.774599297)"
10487058,HZ226919,04/14/2016 10:00:00 PM,077XX S EVANS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0624,006,6,69,07,1182566,1853878,2016,04/21/2016 03:51:58 PM,41.754251833,-87.606520125,"(41.754251833, -87.606520125)"
10488131,HZ228113,04/14/2016 10:30:00 PM,038XX W WRIGHTWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2524,025,30,22,07,1150173,1917011,2016,04/21/2016 03:51:58 PM,41.928186557,-87.72358841,"(41.928186557, -87.72358841)"
10487678,HZ227874,04/15/2016 01:00:00 AM,020XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1424,014,1,24,07,1162408,1910641,2016,04/22/2016 03:52:23 PM,41.910459292,-87.678807803,"(41.910459292, -87.678807803)"
10486921,HZ226557,04/15/2016 04:02:00 AM,014XX W 82ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0614,006,21,71,07,1167957,1850366,2016,04/22/2016 03:52:23 PM,41.744940618,-87.660158003,"(41.744940618, -87.660158003)"
10487418,HZ227224,04/15/2016 08:00:00 AM,015XX W FLOURNOY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1231,012,25,28,07,1166453,1897135,2016,04/22/2016 03:52:23 PM,41.873312184,-87.664334901,"(41.873312184, -87.664334901)"
10513025,HZ254363,04/15/2016 08:00:00 AM,053XX N NOTTINGHAM AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE-GARAGE,false,true,1613,016,41,10,07,1128305,1935205,2016,05/09/2016 03:49:38 PM,41.978511566,-87.803533523,"(41.978511566, -87.803533523)"
10488805,HZ229418,04/15/2016 09:00:00 AM,011XX S MASON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1513,015,29,25,07,1136892,1894418,2016,04/22/2016 03:52:23 PM,41.866437316,-87.77293425,"(41.866437316, -87.77293425)"
10487091,HZ226881,04/15/2016 09:32:00 AM,041XX W 77TH PL,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,0834,008,13,70,07,1150222,1853057,2016,04/22/2016 03:52:23 PM,41.752687545,-87.725072657,"(41.752687545, -87.725072657)"
10486978,HZ226812,04/15/2016 10:00:00 AM,083XX S SANGAMON ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0613,006,21,71,07,1171418,1849495,2016,04/22/2016 03:52:23 PM,41.742475478,-87.647501829,"(41.742475478, -87.647501829)"
10597283,HZ346031,04/15/2016 10:08:00 AM,005XX W OHARE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT VENDING ESTABLISHMENT,false,false,1654,016,41,76,07,,,2016,07/15/2016 03:49:41 PM,,,
10487476,HZ227497,04/15/2016 10:30:00 AM,055XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1522,015,29,25,07,1139453,1899111,2016,04/22/2016 03:52:23 PM,41.879269272,-87.763418028,"(41.879269272, -87.763418028)"
10487427,HZ227459,04/15/2016 10:45:00 AM,016XX W CONGRESS PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1231,012,2,28,07,1165475,1897799,2016,04/22/2016 03:52:23 PM,41.875155116,-87.667906709,"(41.875155116, -87.667906709)"
10489021,HZ229595,04/15/2016 11:00:00 AM,028XX N LOCKWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2514,025,31,19,07,1140552,1918546,2016,04/22/2016 03:52:23 PM,41.932581058,-87.758904745,"(41.932581058, -87.758904745)"
10491544,HZ232272,04/15/2016 11:00:00 AM,065XX S HONORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,false,false,0726,007,15,67,07,1165139,1861279,2016,04/22/2016 03:52:23 PM,41.774947442,-87.670175343,"(41.774947442, -87.670175343)"
10488990,HZ229619,04/15/2016 12:00:00 PM,053XX W CRYSTAL ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,2532,025,37,25,07,1140392,1907806,2016,04/22/2016 03:52:23 PM,41.903112258,-87.759756707,"(41.903112258, -87.759756707)"
10487497,HZ227372,04/15/2016 04:00:00 PM,062XX S TRIPP AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE-GARAGE,false,false,0813,008,13,65,07,1149109,1862923,2016,04/22/2016 03:52:23 PM,41.779783022,-87.728897334,"(41.779783022, -87.728897334)"
10487633,HZ227781,04/15/2016 04:00:00 PM,007XX W LAKE ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),false,false,1214,012,27,28,07,1171203,1901678,2016,04/22/2016 03:52:23 PM,41.885675573,-87.646761991,"(41.885675573, -87.646761991)"
10487685,HZ227830,04/15/2016 04:55:00 PM,046XX W DIVERSEY AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),false,false,2521,025,31,20,07,1144951,1918212,2016,04/22/2016 03:52:23 PM,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
10491332,HZ232087,04/15/2016 05:00:00 PM,012XX W ARTHUR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2432,024,40,1,07,1166930,1943465,2016,04/22/2016 03:52:23 PM,42.000433796,-87.661250078,"(42.000433796, -87.661250078)"
10502861,HZ243496,04/15/2016 05:00:00 PM,014XX N KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2533,025,37,25,07,1144789,1909261,2016,05/02/2016 03:49:11 PM,41.907023125,-87.743568707,"(41.907023125, -87.743568707)"
10487876,HZ228062,04/15/2016 06:00:00 PM,052XX W POTOMAC AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2532,025,37,25,07,1141299,1908156,2016,04/22/2016 03:52:23 PM,41.904056008,-87.756416422,"(41.904056008, -87.756416422)"
10490252,HZ230879,04/15/2016 06:00:00 PM,069XX N SHERIDAN RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2431,024,49,1,07,1166747,1946376,2016,04/22/2016 03:52:23 PM,42.00842557,-87.661839303,"(42.00842557, -87.661839303)"
10487566,HZ227579,04/15/2016 06:10:00 PM,049XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1713,017,33,14,07,1154152,1932691,2016,04/22/2016 03:52:23 PM,41.971134984,-87.708546919,"(41.971134984, -87.708546919)"
10487474,HZ227591,04/15/2016 06:30:00 PM,038XX S ELLIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0212,002,4,36,07,1182391,1880075,2016,04/22/2016 03:52:23 PM,41.826142757,-87.606349642,"(41.826142757, -87.606349642)"
